"id_municipio","sigla_uf","ano","emprego_total","emprego_vinculo_clt","salario_medio","salario_medio_brancos","salario_medio_negros","razao_salario_medio"
"2512705","PB",2012,1184,369,1100.12,966.87,751.41,1.29
"2512705","PB",2014,1175,378,1251.09,1372.46,905.41,1.52
"2512705","PB",2016,984,394,1472.5,1350.1,1290.68,1.05
"2512721","PB",2012,340,9,1019.56,845.52,622,1.36
"2512721","PB",2014,361,16,1246.16,939.97,937.39,1
"2512721","PB",2016,343,13,1530.04,993.09,1274.82,0.78
"2512747","PB",2012,368,13,885.78,1217.14,914.31,1.33
"2512747","PB",2014,387,10,1109.93,1450.9,1753.3,0.83
"2512747","PB",2016,361,13,1270.66,1430.99,1044.31,1.37
"2512754","PB",2012,395,11,985.43,820.87,1034.36,0.79
"2512754","PB",2014,410,20,1056.77,966.04,1062.44,0.91
"2512754","PB",2016,432,18,1228.1,1135.75,1116.99,1.02
"2512762","PB",2012,273,14,1025.61,781.92,843.15,0.93
"2512762","PB",2014,305,33,1337.39,1068.9,1024.03,1.04
"2512762","PB",2016,285,21,1612.39,1166.55,1118.39,1.04
"2512788","PB",2012,220,4,1128.79,NA,632.48,NA
"2512788","PB",2014,168,10,1381.69,1068.1,1496.57,0.71
"2512788","PB",2016,151,9,1515.81,1381.38,1676.55,0.82
"2512804","PB",2012,306,67,1034.78,1493.09,758.56,1.97
"2512804","PB",2014,338,99,1243.59,1154.08,904.54,1.28
"2512804","PB",2016,428,126,1445.72,1748.01,1094.22,1.6
"2512903","PB",2012,3480,2464,928.9,775.58,958.88,0.81
"2512903","PB",2014,4014,2982,1081.96,969.48,1086.6,0.89
"2512903","PB",2016,3831,2961,1335.94,1250.63,1259.62,0.99
"2513000","PB",2012,209,12,1043.36,1049.79,680.44,1.54
"2513000","PB",2014,210,28,1264.15,1049.21,756.76,1.39
"2513000","PB",2016,196,24,1546.36,1392.99,929.51,1.5
"2513109","PB",2012,872,60,1016.53,1233.72,1013.77,1.22
"2513109","PB",2014,805,80,1529.57,3368.02,2922.1,1.15
"2513109","PB",2016,1278,492,1641.33,2133.94,1891.44,1.13
"2513158","PB",2012,362,282,995.65,993.67,1011.88,0.98
"2513158","PB",2014,405,104,1229.39,982.69,959.8,1.02
"2513158","PB",2016,415,73,1609.98,1295.2,1005.72,1.29
"2513208","PB",2012,384,121,956.33,767.4,734.72,1.04
"2513208","PB",2014,410,80,1266.09,1044.78,915.88,1.14
"2513208","PB",2016,380,84,1428.15,1240.55,1050.66,1.18
"2513307","PB",2012,371,12,1093.2,1082.9,1213.27,0.89
"2513307","PB",2014,387,16,1262.08,1267.47,977.42,1.3
"2513307","PB",2016,419,22,1475.43,2028.09,1057.62,1.92
"2513356","PB",2012,243,2,842.89,1412.82,622,2.27
"2513356","PB",2014,354,7,1087.08,905,740.72,1.22
"2513356","PB",2016,335,6,1279.75,880,1129.42,0.78
"2513406","PB",2012,1512,842,931.54,947.38,864.94,1.1
"2513406","PB",2014,1520,989,1143.96,1313.65,1040.77,1.26
"2513406","PB",2016,1449,770,1391.88,1621.02,1375.46,1.18
"2513505","PB",2012,269,29,1320.8,4054.09,929.33,4.36
"2513505","PB",2014,321,8,1264.37,1666.73,964.17,1.73
"2513505","PB",2016,340,7,1467.13,1548.51,1797.15,0.86
"2513604","PB",2012,304,29,1070.38,975.13,671.7,1.45
"2513604","PB",2014,435,46,1249.1,762.72,891.45,0.86
"2513604","PB",2016,412,32,1533,1037.77,955.68,1.09
"2513653","PB",2012,312,51,1693.99,5498.53,4304.84,1.28
"2513653","PB",2014,328,56,2128.35,7277.33,5442.93,1.34
"2513653","PB",2016,257,13,2163.95,6403.85,5059.38,1.27
"2513703","PB",2012,21479,17961,982.72,1022.28,911.44,1.12
"2513703","PB",2014,23037,19026,1229.64,1215.5,1070.93,1.13
"2513703","PB",2016,23118,18920,1504.91,1422.9,1268.92,1.12
"2513802","PB",2012,433,102,1033.53,1485.1,738.84,2.01
"2513802","PB",2014,542,171,1291.22,2030.96,1170.35,1.74
"2513802","PB",2016,582,202,1458.55,1747.89,1355.03,1.29
"2513851","PB",2012,160,31,972.51,1166.13,935.43,1.25
"2513851","PB",2014,302,60,1158.05,1947.69,1402.27,1.39
"2513851","PB",2016,253,56,1415.98,1408.04,1632.19,0.86
"2513901","PB",2012,2190,1233,1040.33,786.7,1071,0.73
"2513901","PB",2014,2454,1524,1142.46,954.06,1062.53,0.9
"2513901","PB",2016,2427,1469,1444.71,1320.2,1194.99,1.1
"2513927","PB",2012,225,15,949.11,1508.19,863.53,1.75
"2513927","PB",2014,426,24,1116.85,1090.05,1112.62,0.98
"2513927","PB",2016,397,33,1308.33,1183.81,1326.89,0.89
"2513943","PB",2012,104,10,1295.9,1870.75,925.46,2.02
"2513943","PB",2014,135,11,1582.7,1707.57,2124.01,0.8
"2513943","PB",2016,118,11,1783.11,1286.31,2485.44,0.52
"2513968","PB",2012,200,3,1005.52,699.92,1244,0.56
"2513968","PB",2014,233,11,1228.58,848.04,905.11,0.94
"2513968","PB",2016,254,18,1440.08,1110.88,724.16,1.53
"2513984","PB",2012,203,14,1084.35,965.76,837.5,1.15
"2513984","PB",2014,237,39,1300.72,931.67,825.33,1.13
"2513984","PB",2016,223,50,1548.44,1293.6,961.28,1.35
"2514008","PB",2012,883,560,778.48,817.16,700.49,1.17
"2514008","PB",2014,771,519,955.36,983.28,777.67,1.26
"2514008","PB",2016,496,101,1259.89,1294.01,965.91,1.34
"2514107","PB",2012,199,6,1188.59,638.14,993.08,0.64
"2514107","PB",2014,247,13,1352.58,863.17,961,0.9
"2514107","PB",2016,252,11,1469.71,1165.3,1312.69,0.89
"2514206","PB",2012,397,84,1075.36,933.73,693.52,1.35
"2514206","PB",2014,440,103,1145.39,1442.25,902.26,1.6
"2514206","PB",2016,400,62,1350.85,1695.12,984.51,1.72
"2514305","PB",2012,381,12,1093.04,908.37,643.81,1.41
"2514305","PB",2014,398,29,1241.35,1153.17,976.34,1.18
"2514305","PB",2016,371,14,1536.26,1331.62,945,1.41
"2514404","PB",2012,372,17,1218.19,948.31,656.05,1.45
"2514404","PB",2014,2507,2174,2318.08,3567.15,2401.26,1.49
"2514404","PB",2016,688,373,2158.19,3035.89,2297.22,1.32
"2514453","PB",2012,419,11,961.88,646,786.02,0.82
"2514453","PB",2014,368,20,1159.81,782.5,850.22,0.92
"2514453","PB",2016,323,23,1267.52,892.6,1068.76,0.84
"2514503","PB",2012,1138,282,859.1,972.02,848.95,1.14
"2514503","PB",2014,1343,370,1256.17,2048.75,1860.75,1.1
"2514503","PB",2016,803,291,1618.74,2297.88,2443.11,0.94
"2514552","PB",2012,221,0,1064.6,NA,NA,NA
"2514552","PB",2014,3,1,749.33,NA,724,NA
"2514552","PB",2016,6,4,1220.74,NA,1411.11,NA
"2514602","PB",2012,161,3,1333.4,646,1880.3,0.34
"2514602","PB",2014,136,2,1624.32,764.1,1760.22,0.43
"2514602","PB",2016,134,8,1815.37,1744.96,1186.26,1.47
"2514651","PB",2012,186,3,1102.1,NA,NA,NA
"2514651","PB",2014,4,0,863.05,NA,NA,NA
"2514651","PB",2016,186,0,1591.18,NA,NA,NA
"2514701","PB",2012,428,132,1019.99,692.04,760.08,0.91
"2514701","PB",2014,488,186,1155.23,813.8,807.41,1.01
"2514701","PB",2016,401,118,1408.35,978.33,971.95,1.01
"2514800","PB",2012,326,9,857.8,1727.69,915.04,1.89
"2514800","PB",2014,256,10,1050.32,1307.6,1173.57,1.11
"2514800","PB",2016,273,14,1245.19,1252.48,1649.98,0.76
"2514909","PB",2012,707,147,958.58,945.65,1178.58,0.8
"2514909","PB",2014,622,136,1091.59,1067.4,1915.87,0.56
"2514909","PB",2016,669,138,1301.83,1297.92,1458.51,0.89
"2515005","PB",2012,440,168,889.46,820.05,837.6,0.98
"2515005","PB",2014,136,126,920.45,895.79,954.69,0.94
"2515005","PB",2016,586,121,1192.68,1037.5,1152.31,0.9
"2515104","PB",2012,703,70,1199.16,870.78,917.21,0.95
"2515104","PB",2014,738,74,1395.2,1091.47,872.05,1.25
"2515104","PB",2016,675,92,1625.39,1198.11,1158.39,1.03
"2515203","PB",2012,182,7,1046.17,1903.9,881.17,2.16
"2515203","PB",2014,203,12,1228.7,1864.3,1061.17,1.76
"2515203","PB",2016,243,36,1584.25,1528.15,2003.46,0.76
"2515302","PB",2012,2845,2022,1003.32,953.84,860.14,1.11
"2515302","PB",2014,4150,2039,1175.7,1281.97,1012.26,1.27
"2515302","PB",2016,2874,2062,1359.32,1454.22,1221.5,1.19
"2515401","PB",2012,531,61,1021.24,827.34,1542.09,0.54
"2515401","PB",2014,511,79,1294.3,980.39,1680.17,0.58
"2515401","PB",2016,492,71,1623.38,1173.1,1931.43,0.61
"2515500","PB",2012,832,365,1022.17,942.36,1147.09,0.82
"2515500","PB",2014,812,407,1204.28,1053.09,1288.9,0.82
"2515500","PB",2016,802,420,1318.84,1348.06,1194.09,1.13
"2515609","PB",2012,346,7,916.45,1233.19,852.23,1.45
"2515609","PB",2014,376,14,1131.36,1008.07,830.12,1.21
"2515609","PB",2016,262,17,1408.87,1236.59,1179.09,1.05
"2515708","PB",2012,189,2,1040.41,5111.48,3518.59,1.45
"2515708","PB",2014,253,4,1281.98,4207.72,3081.84,1.37
"2515708","PB",2016,277,3,1500.9,NA,2424.86,NA
"2515807","PB",2012,685,662,895.7,906.92,891.9,1.02
"2515807","PB",2014,683,322,1051.83,837.56,871,0.96
"2515807","PB",2016,659,328,1234.01,1070.2,1070.2,1
"2515906","PB",2012,341,42,1095.83,1739.62,936.64,1.86
"2515906","PB",2014,333,45,1367.38,2182.41,1413.17,1.54
"2515906","PB",2016,306,45,1470.87,1413.89,1568.29,0.9
"2515930","PB",2012,420,125,1000.77,1010.32,754.98,1.34
"2515930","PB",2014,472,165,1140.35,1131.46,1167.09,0.97
"2515930","PB",2016,495,182,1306.03,1144.48,1539.73,0.74
"2515971","PB",2012,556,110,995.81,1748.42,1499.03,1.17
"2515971","PB",2014,613,151,1187.09,1497.63,1154.97,1.3
"2515971","PB",2016,553,106,1574.68,2119.85,1529.98,1.39
"2516003","PB",2012,1368,565,1165.7,1195.45,939.06,1.27
"2516003","PB",2014,1486,734,1423.33,1448.32,1054.1,1.37
"2516003","PB",2016,1452,788,1633.05,1608.55,1384.58,1.16
"2516102","PB",2012,1190,403,1174.22,1044.75,860.03,1.21
"2516102","PB",2014,1372,525,1384.28,1267.25,1015.57,1.25
"2516102","PB",2016,1237,504,1666.72,1420.87,1307.67,1.09
"2516151","PB",2012,379,65,855.69,523.85,671.79,0.78
"2516151","PB",2014,322,21,1212.31,888.31,791.6,1.12
"2516151","PB",2016,316,19,1448.74,1097.36,976.26,1.12
"2516201","PB",2012,7066,5774,998.52,1041.23,858.61,1.21
"2516201","PB",2014,8517,6596,1196.32,1245.68,1050.27,1.19
"2516201","PB",2016,8650,7027,1445.16,1465.28,1289.99,1.14
"2516300","PB",2012,1071,513,1135.47,1096.21,858.75,1.28
"2516300","PB",2014,1147,556,1274.28,1195.66,1007.05,1.19
"2516300","PB",2016,1226,567,1533.9,1507.19,1248.54,1.21
"2516409","PB",2012,448,41,977.37,1201.22,1064.83,1.13
"2516409","PB",2014,497,50,1168.87,2196.1,1323.02,1.66
"2516409","PB",2016,554,53,1392.65,2589.03,1691.13,1.53
"2516508","PB",2012,1007,312,1136.8,1253.1,982.77,1.28
"2516508","PB",2014,1126,388,1249.09,1282.05,1219.8,1.05
"2516508","PB",2016,1124,369,1498.2,1641.34,1591.99,1.03
"2516607","PB",2012,803,84,1060.47,1505.45,883.76,1.7
"2516607","PB",2014,641,106,1366.77,2212.53,1222.78,1.81
"2516607","PB",2016,715,120,1579.2,2180.02,1220.15,1.79
"2516706","PB",2012,800,193,1123.65,990.71,905.2,1.09
"2516706","PB",2014,977,210,1320.5,1245.36,1318.25,0.94
"2516706","PB",2016,929,227,1552.71,1438.86,1371.36,1.05
"2516755","PB",2012,308,29,928.39,743.42,914.68,0.81
"2516755","PB",2014,301,19,1215.37,958.69,796.29,1.2
"2516755","PB",2016,308,24,1426.41,1019.77,1103.63,0.92
"2516805","PB",2012,467,65,923.61,803.4,767.47,1.05
"2516805","PB",2014,483,70,1080.55,833.51,849.42,0.98
"2516805","PB",2016,478,114,1432.4,1137.8,1475.9,0.77
"2516904","PB",2012,899,408,994.25,1009.8,906.03,1.11
"2516904","PB",2014,1139,490,1021.38,744.89,1035.33,0.72
"2516904","PB",2016,1212,519,1311.68,1259.66,1204.07,1.05
"2517001","PB",2012,551,31,1813.51,2308.2,1558.3,1.48
"2517001","PB",2014,461,75,1265.39,1448.68,1572.53,0.92
"2517001","PB",2016,479,70,1561.95,1554.08,2789.52,0.56
"2517100","PB",2012,460,218,841.94,864.19,708.26,1.22
"2517100","PB",2014,459,168,1038.05,944.93,820.13,1.15
"2517100","PB",2016,365,92,1302.97,1241.92,978.56,1.27
"2517209","PB",2012,270,5,923.34,714.79,622,1.15
"2517209","PB",2014,347,29,1152.38,1188.24,1233.25,0.96
"2517209","PB",2016,329,44,1312.6,1265.15,1374.98,0.92
"2517407","PB",2012,127,2,1234.42,NA,622,NA
"2517407","PB",2014,125,8,1389.15,735.95,979.41,0.75
"2517407","PB",2016,194,5,1495.87,879.98,1080.55,0.81
"2600054","PE",2012,10613,9627,1212.81,1198.65,1045.72,1.15
"2600054","PE",2014,11687,10400,1346.25,1404.32,1232.63,1.14
"2600054","PE",2016,10772,9841,1614.24,1713.31,1473.24,1.16
"2600104","PE",2012,2585,1759,972.3,898.91,889.86,1.01
"2600104","PE",2014,3106,2285,1236.52,1175.77,1178.87,1
"2600104","PE",2016,2764,2057,1423.97,1382.6,1283.88,1.08
"2600203","PE",2012,1182,608,1079.64,1071.71,890.8,1.2
"2600203","PE",2014,1497,937,1143.65,1146.83,981.9,1.17
"2600203","PE",2016,1075,627,1367.19,1367.16,1162.87,1.18
"2600302","PE",2012,1419,823,951.44,1038.39,797.88,1.3
"2600302","PE",2014,1872,730,1144.32,1120.23,931.1,1.2
"2600302","PE",2016,1398,876,1293.33,1480.17,1167.67,1.27
"2600401","PE",2012,2086,1278,1214.1,1040.59,1253.3,0.83
"2600401","PE",2014,1979,894,1355.49,1308.69,1279.84,1.02
"2600401","PE",2016,1624,880,1317.74,1222.6,1168.34,1.05
"2600500","PE",2012,1609,796,1105.95,1059.15,813.51,1.3
"2600500","PE",2014,1744,839,1332.35,1282.27,1118.88,1.15
"2600500","PE",2016,1645,714,1602.96,1529.98,1080,1.42
"2600609","PE",2012,769,235,850.35,951.92,621.01,1.53
"2600609","PE",2014,915,294,1240.03,1702.8,1124.81,1.51
"2600609","PE",2016,954,363,1467.03,2023.63,1177.02,1.72
"2600708","PE",2012,3626,2555,1011.17,1199.04,930.16,1.29
"2600708","PE",2014,3322,2330,1099.53,1364.71,956.62,1.43
"2600708","PE",2016,3001,2089,1266.53,1704.55,1072.74,1.59
"2600807","PE",2012,1111,534,1134.18,1172.12,926.35,1.27
"2600807","PE",2014,1109,616,1403.61,1399.39,1019.66,1.37
"2600807","PE",2016,894,484,1439.62,1404.78,1003.85,1.4
"2600906","PE",2012,2033,972,865.9,1045.08,767.48,1.36
"2600906","PE",2014,1754,925,1076.67,1232.17,954.6,1.29
"2600906","PE",2016,1825,759,1426.29,1624.15,1281.42,1.27
"2601003","PE",2012,776,191,1406.76,3141.27,2133.91,1.47
"2601003","PE",2014,232,223,1933.51,2906.16,1738.49,1.67
"2601003","PE",2016,578,254,1949.65,3344.2,1874.9,1.78
"2601052","PE",2012,610,194,1066.16,859.48,803.33,1.07
"2601052","PE",2014,1090,237,1344.13,1080.41,973.9,1.11
"2601052","PE",2016,1119,249,1467.23,1185.79,1149.21,1.03
"2601102","PE",2012,6724,4811,1006.89,1085.34,941.04,1.15
"2601102","PE",2014,7876,5396,1392.92,1303.1,1225.36,1.06
"2601102","PE",2016,5295,4485,1407.31,1441.73,1313.53,1.1
"2601201","PE",2012,8290,6964,972.4,1012.45,873.66,1.16
"2601201","PE",2014,9008,7672,1201.47,1246.68,1039.41,1.2
"2601201","PE",2016,8644,7228,1503.73,1500.38,1334.51,1.12
"2601300","PE",2012,5108,4550,817.38,1020.91,765.52,1.33
"2601300","PE",2014,4336,3746,1004.5,1257.44,935.92,1.34
"2601300","PE",2016,4819,4243,1201.05,1212.39,1158.81,1.05
"2601409","PE",2012,3585,2384,979.74,997.31,793.17,1.26
"2601409","PE",2014,4299,2699,1226.34,1141.45,973.03,1.17
"2601409","PE",2016,4134,2566,1465.78,1533.17,1143.55,1.34
"2601508","PE",2012,416,140,1053.98,1222.12,977.89,1.25
"2601508","PE",2014,676,399,1213.5,1126.87,1016.05,1.11
"2601508","PE",2016,495,273,1591.48,1215.35,1301.17,0.93
"2601607","PE",2012,1845,943,990.93,1131.68,812.72,1.39
"2601607","PE",2014,2039,1199,1182.16,1393.52,968.26,1.44
"2601607","PE",2016,1951,1185,1440.61,1809.03,1177.15,1.54
"2601706","PE",2012,8953,7238,1110.81,1114.58,1229.06,0.91
"2601706","PE",2014,10037,8428,1335.1,1297.69,1315.1,0.99
"2601706","PE",2016,9858,8305,1577.46,1551.14,1564.45,0.99
"2601805","PE",2012,538,48,987.51,1075.68,875.29,1.23
"2601805","PE",2014,578,60,1330.14,1016.41,927.89,1.1
"2601805","PE",2016,475,56,1519.09,1858.52,1068.16,1.74
"2601904","PE",2012,5424,3578,1035.33,990.12,885.47,1.12
"2601904","PE",2014,5461,4155,1233.85,1152.98,1088.02,1.06
"2601904","PE",2016,5246,3913,1453.09,1418.94,1232.81,1.15
"2602001","PE",2012,1567,355,1050.13,1196.08,1005.5,1.19
"2602001","PE",2014,1827,383,1206.33,1500.41,1027.55,1.46
"2602001","PE",2016,1508,404,1487.03,1462.14,1362.58,1.07
"2602100","PE",2012,2619,1303,1239.54,1246.3,808.85,1.54
"2602100","PE",2014,2857,1875,1351.51,1491.05,925.96,1.61
"2602100","PE",2016,2853,1901,1603.12,1680.13,1188.77,1.41
"2602209","PE",2012,2054,1033,1016.71,987.65,821,1.2
"2602209","PE",2014,2295,1387,1122.89,1173.67,987.2,1.19
"2602209","PE",2016,1876,1118,1385.28,1296.75,1253.24,1.03
"2602308","PE",2012,2756,1772,982.8,916.78,847.12,1.08
"2602308","PE",2014,2843,1900,1226.83,1060.86,1263.72,0.84
"2602308","PE",2016,2433,1640,1522.57,1442.71,1419.98,1.02
"2602407","PE",2012,714,254,998.17,951.25,852.63,1.12
"2602407","PE",2014,662,240,1286.4,1349.21,954.51,1.41
"2602407","PE",2016,490,211,1481.78,1178.23,1167.39,1.01
"2602506","PE",2012,453,228,964.54,891.82,738.77,1.21
"2602506","PE",2014,463,53,1210.23,1057.31,827.63,1.28
"2602506","PE",2016,495,55,1418.09,1161.24,1233.03,0.94
"2602605","PE",2012,1698,1014,1156.02,1125.36,828.54,1.36
"2602605","PE",2014,2234,966,1380.38,1406.34,1008.61,1.39
"2602605","PE",2016,2159,891,1539.31,1361.89,1165.84,1.17
"2602704","PE",2012,723,311,1098.03,1874.92,800.78,2.34
"2602704","PE",2014,788,381,1156.17,1152.67,919.47,1.25
"2602704","PE",2016,671,294,1476.59,1542.23,1053.26,1.46
"2602803","PE",2012,2459,722,1164.04,1048.42,820.54,1.28
"2602803","PE",2014,3355,929,1280.92,1223.9,999.8,1.22
"2602803","PE",2016,2704,890,1600.96,1601.43,1179.52,1.36
"2602902","PE",2012,39927,33765,1507.84,1808.78,1253.17,1.44
"2602902","PE",2014,44121,37397,1945.42,2480.03,1711.13,1.45
"2602902","PE",2016,37027,31663,2051.46,2703.21,1751.52,1.54
"2603009","PE",2012,2316,1574,1167.35,1364.64,1322.54,1.03
"2603009","PE",2014,2338,1291,1219.08,1592.1,1285.33,1.24
"2603009","PE",2016,2178,1206,1358.71,1677.3,1315.04,1.28
"2603108","PE",2012,1080,415,985.33,1110.19,743.82,1.49
"2603108","PE",2014,1366,637,1219.14,1169.15,1089.56,1.07
"2603108","PE",2016,1313,592,1413.28,1317.92,1169.23,1.13
"2603207","PE",2012,871,231,1051.55,822.08,734.26,1.12
"2603207","PE",2014,1108,368,1362.4,1175.24,1429.67,0.82
"2603207","PE",2016,1020,266,1547.6,1234.1,1356.65,0.91
"2603306","PE",2012,539,61,1130.65,850.05,733.33,1.16
"2603306","PE",2014,348,50,1470.71,1014.17,895.59,1.13
"2603306","PE",2016,389,51,1607.12,1035.73,1063.66,0.97
"2603405","PE",2012,281,64,851.73,1286.97,966.28,1.33
"2603405","PE",2014,314,56,1183.57,994.95,1024.03,0.97
"2603405","PE",2016,307,44,1484.15,1171.45,1239.21,0.95
"2603454","PE",2012,10280,7619,1112.99,972.14,875.34,1.11
"2603454","PE",2014,12034,8941,1286.79,1150.85,1087.07,1.06
"2603454","PE",2016,10969,8807,1476.52,1383.96,1270.47,1.09
"2603504","PE",2012,913,325,1000.56,1038.57,956.35,1.09
"2603504","PE",2014,1005,371,1314.62,1208.5,883.01,1.37
"2603504","PE",2016,923,391,1562.57,1370.87,1108.81,1.24
"2603603","PE",2012,4920,4563,1077.84,1225.11,1028.16,1.19
"2603603","PE",2014,4625,4023,1264.96,1407.62,1195.75,1.18
"2603603","PE",2016,4329,3848,1619.09,1650.43,1585.23,1.04
"2603702","PE",2012,1210,497,978.09,929.05,838.94,1.11
"2603702","PE",2014,1473,714,1182.92,1207.96,1004.85,1.2
"2603702","PE",2016,1188,492,1389.13,1384.04,1082.09,1.28
"2603801","PE",2012,1030,300,1135.05,1076.4,972.1,1.11
"2603801","PE",2014,899,238,1230.76,1077.54,980.04,1.1
"2603801","PE",2016,853,225,1574.43,1363.76,1274.77,1.07
"2603900","PE",2012,1113,303,1127.08,1210.44,1115.32,1.09
"2603900","PE",2014,1266,328,1290.28,1165.53,1116.08,1.04
"2603900","PE",2016,963,250,1665,1429.24,1179.95,1.21
"2603926","PE",2012,408,24,932.22,1064.09,734.23,1.45
"2603926","PE",2014,421,51,1299.9,1956.46,1883.11,1.04
"2603926","PE",2016,403,59,1469.14,1518.21,1133.27,1.34
"2604007","PE",2012,9874,8202,1019.5,1056.42,910.99,1.16
"2604007","PE",2014,11085,9482,1218.92,1264.63,1056.07,1.2
"2604007","PE",2016,10464,9085,1444.28,1543.91,1241.28,1.24
"2604106","PE",2012,71233,62293,1009.53,1006.22,911.58,1.1
"2604106","PE",2014,78266,68993,1222.07,1232.63,1177.36,1.05
"2604106","PE",2016,76815,63903,1465.71,1480.56,1350.32,1.1
"2604155","PE",2012,745,15,1168.85,1134.19,1385.58,0.82
"2604155","PE",2014,885,70,1222.11,1737.51,1017.08,1.71
"2604155","PE",2016,657,75,1387.3,1787.19,1201.22,1.49
"2604205","PE",2012,2227,1161,1142.15,1009.6,926,1.09
"2604205","PE",2014,1924,958,1399.78,1390.84,1160.93,1.2
"2604205","PE",2016,2239,605,1425.66,1564.19,1235.96,1.27
"2604304","PE",2012,653,74,884.72,949.88,1242.9,0.76
"2604304","PE",2014,583,67,1148.2,1478.05,1193.72,1.24
"2604304","PE",2016,582,82,1311.57,1536.66,1143.32,1.34
"2604403","PE",2012,686,102,1076.51,838.87,924.03,0.91
"2604403","PE",2014,652,158,1351.87,979.43,916.52,1.07
"2604403","PE",2016,681,220,1626.53,1300.8,1163.25,1.12
"2604502","PE",2012,1325,610,1279.8,1511.57,1033.72,1.46
"2604502","PE",2014,1499,643,1332.3,1681.62,929.73,1.81
"2604502","PE",2016,1244,498,1494.72,1711.75,1134.89,1.51
"2604601","PE",2012,1647,703,1274.82,1404.42,965.24,1.45
"2604601","PE",2014,1456,822,1459.64,1783.78,1017.31,1.75
"2604601","PE",2016,1650,1151,1461.78,1911.22,959,1.99
"2604700","PE",2012,1114,218,1196.78,1147.46,815.91,1.41
"2604700","PE",2014,812,219,1385.46,1028.04,1112.72,0.92
"2604700","PE",2016,978,244,1543.16,1183.07,1277.82,0.93
"2604809","PE",2012,2768,2075,1041.96,1103.07,999.87,1.1
"2604809","PE",2014,1854,1225,1113.83,1095.92,990.42,1.11
"2604809","PE",2016,2089,1384,1432.44,1332.43,1335.2,1
"2604908","PE",2012,569,73,1194.53,1421.42,982.79,1.45
"2604908","PE",2014,646,108,1300.75,1187.46,1099.61,1.08
"2604908","PE",2016,507,89,1483.39,1494.7,1496.83,1
"2605004","PE",2012,1921,967,928.97,835.57,747.55,1.12
"2605004","PE",2014,2444,1342,1064.21,914.5,868.11,1.05
"2605004","PE",2016,2005,1182,1306.15,1188.77,1019.68,1.17
"2605103","PE",2012,2103,1175,1167.59,1027.67,1057.73,0.97
"2605103","PE",2014,2527,1599,1347.37,1110.6,1187.73,0.94
"2605103","PE",2016,2073,1428,1648.42,1233.15,1359.4,0.91
"2605152","PE",2012,1504,1001,1026.33,868.25,935.87,0.93
"2605152","PE",2014,1595,964,1240.49,1025.33,1002.83,1.02
"2605152","PE",2016,1465,943,1422.63,1207.76,1300.5,0.93
"2605202","PE",2012,9455,7084,951.84,1146.67,830.41,1.38
"2605202","PE",2014,10357,8281,1145.7,1426.29,965.14,1.48
"2605202","PE",2016,5775,4411,1394.13,1565.69,1132.8,1.38
"2605301","PE",2012,1895,303,1044.66,908.83,909.72,1
"2605301","PE",2014,1940,314,1322.21,1103.47,1001.14,1.1
"2605301","PE",2016,1877,368,1481.25,1377.15,1123.15,1.23
"2605400","PE",2012,1130,556,1030.09,890.03,951.91,0.93
"2605400","PE",2014,1235,649,1240.61,1001.7,1134.86,0.88
"2605400","PE",2016,1185,670,1416.26,1216.97,1191.89,1.02
"2605459","PE",2012,1155,1155,1143.52,1211.2,1030.16,1.18
"2605459","PE",2014,1198,1198,1371.1,1495,1191.09,1.26
"2605459","PE",2016,1414,1414,1625.97,1682.16,1513.24,1.11
"2605509","PE",2012,978,610,1043.06,950.87,966.52,0.98
"2605509","PE",2014,1212,785,1196.59,1336.67,1017.73,1.31
"2605509","PE",2016,841,513,1420.68,1643.91,1147.57,1.43
"2605608","PE",2012,1238,178,1010.24,950.35,1014.7,0.94
"2605608","PE",2014,923,431,1290.35,1284.48,1117.81,1.15
"2605608","PE",2016,880,419,1487.32,1517.48,1127.1,1.35
"2605707","PE",2012,3418,2722,1034.4,1030.21,820.91,1.25
"2605707","PE",2014,3685,3012,1144.2,1119.64,990.44,1.13
"2605707","PE",2016,3357,2626,1362.2,1297.67,1149.36,1.13
"2605806","PE",2012,621,89,1048.16,1256.73,955.77,1.31
