"id_municipio","sigla_uf","ano","emprego_total","emprego_vinculo_clt"
"2907004","BA",2016,396,138
"2907103","BA",2012,1173,227
"2907103","BA",2014,1269,365
"2907103","BA",2016,1412,460
"2907202","BA",2012,7266,4723
"2907202","BA",2014,7286,4692
"2907202","BA",2016,6711,4789
"2907301","BA",2012,2752,1694
"2907301","BA",2014,3255,2210
"2907301","BA",2016,3702,2788
"2907400","BA",2012,351,86
"2907400","BA",2014,376,140
"2907400","BA",2016,336,130
"2907509","BA",2012,7799,6607
"2907509","BA",2014,7848,6321
"2907509","BA",2016,6677,5470
"2907558","BA",2012,230,18
"2907558","BA",2014,245,55
"2907558","BA",2016,243,51
"2907608","BA",2012,847,87
"2907608","BA",2014,907,130
"2907608","BA",2016,866,119
"2907707","BA",2012,466,75
"2907707","BA",2014,498,94
"2907707","BA",2016,434,76
"2907806","BA",2012,2399,789
"2907806","BA",2014,2248,948
"2907806","BA",2016,1907,938
"2907905","BA",2012,640,190
"2907905","BA",2014,953,325
"2907905","BA",2016,793,236
"2908002","BA",2012,1648,634
"2908002","BA",2014,1823,823
"2908002","BA",2016,1689,784
"2908101","BA",2012,1731,729
"2908101","BA",2014,1617,630
"2908101","BA",2016,2095,1104
"2908200","BA",2012,2159,1501
"2908200","BA",2014,2666,1828
"2908200","BA",2016,2771,1896
"2908309","BA",2012,1546,1052
"2908309","BA",2014,1692,1096
"2908309","BA",2016,1855,1232
"2908408","BA",2012,6063,5210
"2908408","BA",2014,5962,5086
"2908408","BA",2016,6120,5210
"2908507","BA",2012,5493,4768
"2908507","BA",2014,8115,7710
"2908507","BA",2016,6763,5983
"2908606","BA",2012,1602,523
"2908606","BA",2014,1845,747
"2908606","BA",2016,1884,917
"2908705","BA",2012,1370,555
"2908705","BA",2014,1420,631
"2908705","BA",2016,1529,766
"2908804","BA",2012,379,324
"2908804","BA",2014,359,295
"2908804","BA",2016,291,282
"2908903","BA",2012,1728,731
"2908903","BA",2014,1472,849
"2908903","BA",2016,1636,913
"2909000","BA",2012,437,58
"2909000","BA",2014,595,100
"2909000","BA",2016,536,98
"2909109","BA",2012,786,87
"2909109","BA",2014,687,111
"2909109","BA",2016,746,147
"2909208","BA",2012,695,68
"2909208","BA",2014,1094,93
"2909208","BA",2016,1019,141
"2909307","BA",2012,4729,3003
"2909307","BA",2014,5030,3171
"2909307","BA",2016,5136,3384
"2909406","BA",2012,853,243
"2909406","BA",2014,741,103
"2909406","BA",2016,932,247
"2909505","BA",2012,347,25
"2909505","BA",2014,431,23
"2909505","BA",2016,422,79
"2909604","BA",2012,1161,208
"2909604","BA",2014,1146,243
"2909604","BA",2016,1095,250
"2909703","BA",2012,604,74
"2909703","BA",2014,566,119
"2909703","BA",2016,608,95
"2909802","BA",2012,10616,8029
"2909802","BA",2014,11952,9174
"2909802","BA",2016,11142,8406
"2909901","BA",2012,1796,871
"2909901","BA",2014,2119,919
"2909901","BA",2016,1789,708
"2910008","BA",2012,773,170
"2910008","BA",2014,773,192
"2910008","BA",2016,798,194
"2910057","BA",2012,14500,12824
"2910057","BA",2014,14344,12571
"2910057","BA",2016,13555,12269
"2910107","BA",2012,594,297
"2910107","BA",2014,611,306
"2910107","BA",2016,722,313
"2910206","BA",2012,191,28
"2910206","BA",2014,295,48
"2910206","BA",2016,320,56
"2910305","BA",2012,418,79
"2910305","BA",2014,373,101
"2910305","BA",2016,376,111
"2910404","BA",2012,1505,611
"2910404","BA",2014,1710,713
"2910404","BA",2016,1427,593
"2910503","BA",2012,5375,3529
"2910503","BA",2014,5043,3368
"2910503","BA",2016,4541,2958
"2910602","BA",2012,3310,1779
"2910602","BA",2014,3579,2022
"2910602","BA",2016,3527,2273
"2910701","BA",2012,3090,1684
"2910701","BA",2014,3709,2087
"2910701","BA",2016,3528,2053
"2910727","BA",2012,19098,16462
"2910727","BA",2014,21082,18295
"2910727","BA",2016,21126,18665
"2910750","BA",2012,919,164
"2910750","BA",2014,943,182
"2910750","BA",2016,1008,209
"2910776","BA",2012,333,45
"2910776","BA",2014,357,45
"2910776","BA",2016,385,58
"2910800","BA",2012,117868,109588
"2910800","BA",2014,124594,115382
"2910800","BA",2016,115959,107990
"2910859","BA",2012,912,266
"2910859","BA",2014,920,351
"2910859","BA",2016,917,332
"2910909","BA",2012,589,308
"2910909","BA",2014,517,213
"2910909","BA",2016,591,331
"2911006","BA",2012,740,266
"2911006","BA",2014,643,281
"2911006","BA",2016,633,251
"2911105","BA",2012,3806,2765
"2911105","BA",2014,4902,3428
"2911105","BA",2016,4069,3042
"2911204","BA",2012,2751,1966
"2911204","BA",2014,3033,2237
"2911204","BA",2016,2722,2020
"2911253","BA",2012,390,21
"2911253","BA",2014,388,22
"2911253","BA",2016,358,18
"2911303","BA",2012,510,113
"2911303","BA",2014,547,115
"2911303","BA",2016,473,67
"2911402","BA",2012,754,203
"2911402","BA",2014,890,339
"2911402","BA",2016,745,318
"2911501","BA",2012,553,431
"2911501","BA",2014,559,448
"2911501","BA",2016,460,170
"2911600","BA",2012,2349,1625
"2911600","BA",2014,2525,1768
"2911600","BA",2016,2527,2061
"2911659","BA",2012,553,80
"2911659","BA",2014,557,111
"2911659","BA",2016,472,77
"2911709","BA",2012,10025,8295
"2911709","BA",2014,11541,9400
"2911709","BA",2016,10502,9174
"2911808","BA",2012,1559,569
"2911808","BA",2014,1629,728
"2911808","BA",2016,1584,708
"2911857","BA",2012,480,86
"2911857","BA",2014,699,132
"2911857","BA",2016,643,140
"2911907","BA",2012,1808,856
"2911907","BA",2014,2501,1171
"2911907","BA",2016,1760,1108
"2912004","BA",2012,816,451
"2912004","BA",2014,789,458
"2912004","BA",2016,745,405
"2912103","BA",2012,2379,1607
"2912103","BA",2014,2510,1806
"2912103","BA",2016,2195,1121
"2912202","BA",2012,2998,2509
"2912202","BA",2014,3315,2619
"2912202","BA",2016,3720,2866
"2912301","BA",2012,1430,491
"2912301","BA",2014,1371,526
"2912301","BA",2016,1455,686
"2912400","BA",2012,735,197
"2912400","BA",2014,718,177
"2912400","BA",2016,729,195
"2912509","BA",2012,604,105
"2912509","BA",2014,677,173
"2912509","BA",2016,1164,125
"2912608","BA",2012,164,25
"2912608","BA",2014,220,36
"2912608","BA",2016,186,62
"2912707","BA",2012,1302,468
"2912707","BA",2014,1183,509
"2912707","BA",2016,464,451
"2912806","BA",2012,1524,1147
"2912806","BA",2014,1751,1418
"2912806","BA",2016,1497,1181
"2912905","BA",2012,1846,946
"2912905","BA",2014,1619,837
"2912905","BA",2016,1602,875
"2913002","BA",2012,644,103
"2913002","BA",2014,560,142
"2913002","BA",2016,514,139
"2913101","BA",2012,577,102
"2913101","BA",2014,787,111
"2913101","BA",2016,672,118
"2913200","BA",2012,2252,1314
"2913200","BA",2014,2574,1560
"2913200","BA",2016,2481,1641
"2913309","BA",2012,406,45
"2913309","BA",2014,401,59
"2913309","BA",2016,403,74
"2913408","BA",2012,761,289
"2913408","BA",2014,883,363
"2913408","BA",2016,929,332
"2913457","BA",2012,2079,1571
"2913457","BA",2014,1902,1397
"2913457","BA",2016,1769,1279
"2913507","BA",2012,1593,536
"2913507","BA",2014,1676,715
"2913507","BA",2016,1544,627
"2913606","BA",2012,31684,24437
"2913606","BA",2014,33425,25425
"2913606","BA",2016,31304,24101
"2913705","BA",2012,2562,1323
"2913705","BA",2014,2979,1719
"2913705","BA",2016,2584,1421
"2913804","BA",2012,173,45
"2913804","BA",2014,1036,64
"2913804","BA",2016,1203,80
"2913903","BA",2012,4912,3982
"2913903","BA",2014,5046,4141
"2913903","BA",2016,4400,3495
"2914000","BA",2012,6086,4689
"2914000","BA",2014,7524,6070
"2914000","BA",2016,6245,4932
"2914109","BA",2012,613,209
"2914109","BA",2014,673,251
"2914109","BA",2016,820,320
"2914208","BA",2012,235,36
"2914208","BA",2014,470,44
"2914208","BA",2016,357,40
"2914307","BA",2012,763,134
"2914307","BA",2014,623,132
"2914307","BA",2016,591,144
"2914406","BA",2012,848,682
"2914406","BA",2014,1008,465
"2914406","BA",2016,1010,575
"2914505","BA",2012,1559,577
"2914505","BA",2014,1870,704
"2914505","BA",2016,2034,824
"2914604","BA",2012,9566,7508
"2914604","BA",2014,10523,8579
"2914604","BA",2016,10088,9980
"2914653","BA",2012,3278,2144
"2914653","BA",2014,3682,2958
"2914653","BA",2016,3354,2612
"2914703","BA",2012,6394,4941
"2914703","BA",2014,8487,5415
"2914703","BA",2016,8712,6158
"2914802","BA",2012,39148,38382
"2914802","BA",2014,41850,39712
"2914802","BA",2016,39860,38948
"2914901","BA",2012,3000,1600
"2914901","BA",2014,2995,1930
"2914901","BA",2016,2811,1906
"2915007","BA",2012,490,111
"2915007","BA",2014,715,349
"2915007","BA",2016,673,312
"2915106","BA",2012,780,199
"2915106","BA",2014,820,231
"2915106","BA",2016,767,206
"2915205","BA",2012,2364,1796
"2915205","BA",2014,2291,1583
"2915205","BA",2016,1336,791
"2915304","BA",2012,1081,607
"2915304","BA",2014,925,522
"2915304","BA",2016,1176,665
"2915353","BA",2012,908,370
"2915353","BA",2014,509,36
"2915353","BA",2016,47,42
"2915403","BA",2012,732,329
"2915403","BA",2014,650,284
"2915403","BA",2016,538,217
"2915502","BA",2012,2119,1288
"2915502","BA",2014,2016,1225
"2915502","BA",2016,2013,1235
"2915601","BA",2012,7117,5642
"2915601","BA",2014,7805,6259
"2915601","BA",2016,7214,5793
"2915700","BA",2012,490,93
"2915700","BA",2014,531,122
"2915700","BA",2016,552,114
"2915809","BA",2012,1916,1826
"2915809","BA",2014,2452,2254
"2915809","BA",2016,1981,1953
"2915908","BA",2012,436,66
"2915908","BA",2014,405,96
"2915908","BA",2016,355,95
"2916005","BA",2012,1391,524
"2916005","BA",2014,1334,731
"2916005","BA",2016,1338,715
"2916104","BA",2012,1490,677
"2916104","BA",2014,1957,880
"2916104","BA",2016,1741,923
"2916203","BA",2012,879,391
"2916203","BA",2014,946,460
"2916203","BA",2016,956,514
"2916302","BA",2012,752,277
"2916302","BA",2014,839,316
"2916302","BA",2016,837,327
"2916401","BA",2012,14868,14538
"2916401","BA",2014,13729,13088
"2916401","BA",2016,11711,11578
"2916500","BA",2012,1509,463
"2916500","BA",2014,1703,631
"2916500","BA",2016,1693,667
"2916609","BA",2012,768,313
"2916609","BA",2014,885,277
"2916609","BA",2016,915,375
"2916708","BA",2012,549,132
"2916708","BA",2014,518,147
"2916708","BA",2016,504,150
"2916807","BA",2012,1629,845
"2916807","BA",2014,1840,830
"2916807","BA",2016,2227,1288
"2916856","BA",2012,1122,697
"2916856","BA",2014,1305,920
"2916856","BA",2016,1312,978
"2916906","BA",2012,750,241
"2916906","BA",2014,854,282
"2916906","BA",2016,772,247
"2917003","BA",2012,1581,418
"2917003","BA",2014,1907,427
"2917003","BA",2016,1661,477
"2917102","BA",2012,1909,1237
"2917102","BA",2014,2004,1355
"2917102","BA",2016,2238,1398
"2917201","BA",2012,2165,769
"2917201","BA",2014,1765,819
"2917201","BA",2016,1312,506
"2917300","BA",2012,2370,1686
"2917300","BA",2014,2734,1895
"2917300","BA",2016,2367,1690
"2917334","BA",2012,614,120
"2917334","BA",2014,601,174
"2917334","BA",2016,576,158
"2917359","BA",2012,1704,1267
"2917359","BA",2014,1967,1429
"2917359","BA",2016,1771,1384
"2917409","BA",2012,519,90
"2917409","BA",2014,585,107
"2917409","BA",2016,595,165
"2917508","BA",2012,9519,7768
"2917508","BA",2014,9689,7621
"2917508","BA",2016,9889,7658
"2917607","BA",2012,3571,2077
"2917607","BA",2014,3511,2127
"2917607","BA",2016,3380,2094
"2917706","BA",2012,3398,2351
"2917706","BA",2014,3433,2171
"2917706","BA",2016,3054,2083
"2917805","BA",2012,795,224
"2917805","BA",2014,848,228
"2917805","BA",2016,911,370
"2917904","BA",2012,665,162
"2917904","BA",2014,648,219
"2917904","BA",2016,666,263
"2918001","BA",2012,23224,20422
"2918001","BA",2014,25141,21992
"2918001","BA",2016,22883,20071
"2918100","BA",2012,2197,717
"2918100","BA",2014,2065,741
"2918100","BA",2016,1913,686
"2918209","BA",2012,665,202
"2918209","BA",2014,795,288
"2918209","BA",2016,613,206
"2918308","BA",2012,689,251
"2918308","BA",2014,1008,359
"2918308","BA",2016,778,351
"2918357","BA",2012,1218,314
"2918357","BA",2014,1452,526
"2918357","BA",2016,1438,527
"2918407","BA",2012,31307,27126
"2918407","BA",2014,34614,30165
"2918407","BA",2016,34053,29760
"2918456","BA",2012,493,159
"2918456","BA",2014,619,195
"2918456","BA",2016,650,199
"2918506","BA",2012,469,93
"2918506","BA",2014,592,96
"2918506","BA",2016,492,101
"2918555","BA",2012,666,181
"2918555","BA",2014,681,276
"2918555","BA",2016,682,194
"2918605","BA",2012,555,313
"2918605","BA",2014,381,141
"2918605","BA",2016,441,88
"2918704","BA",2012,368,92
"2918704","BA",2014,427,95
"2918704","BA",2016,441,109
"2918753","BA",2012,704,188
"2918753","BA",2014,708,157
"2918753","BA",2016,707,157
"2918803","BA",2012,1013,483
"2918803","BA",2014,1172,612
"2918803","BA",2016,1070,589
"2918902","BA",2012,790,529
"2918902","BA",2014,947,726
"2918902","BA",2016,574,364
"2919009","BA",2012,306,124
"2919009","BA",2014,260,54
"2919009","BA",2016,258,92
"2919058","BA",2012,593,97
"2919058","BA",2014,612,153
"2919058","BA",2016,515,113
"2919108","BA",2012,447,39
"2919108","BA",2014,432,67
"2919108","BA",2016,394,68
"2919157","BA",2012,1015,302
"2919157","BA",2014,1199,408
"2919157","BA",2016,1007,297
"2919207","BA",2012,122678,120696
"2919207","BA",2014,139010,135299
"2919207","BA",2016,114187,110982
"2919306","BA",2012,896,439
"2919306","BA",2014,904,451
"2919306","BA",2016,849,470
"2919405","BA",2012,711,287
"2919405","BA",2014,763,339
"2919405","BA",2016,716,339
"2919504","BA",2012,3269,2356
"2919504","BA",2014,3633,2583
"2919504","BA",2016,3193,2234
"2919553","BA",2012,18132,16403
"2919553","BA",2014,19454,17935
"2919553","BA",2016,19454,17780
"2919603","BA",2012,323,53
"2919603","BA",2014,407,99
"2919603","BA",2016,380,85
"2919702","BA",2012,1903,891
"2919702","BA",2014,1654,622
"2919702","BA",2016,1835,793
"2919801","BA",2012,2092,907
"2919801","BA",2014,2192,1009
"2919801","BA",2016,2173,1049
"2919900","BA",2012,459,16
"2919900","BA",2014,801,21
"2919900","BA",2016,909,25
"2919926","BA",2012,2683,1197
"2919926","BA",2014,2922,1439
"2919926","BA",2016,2855,1376
"2919959","BA",2012,316,82
"2919959","BA",2014,345,79
"2919959","BA",2016,334,104
"2920007","BA",2012,768,387
"2920007","BA",2014,852,403
"2920007","BA",2016,1173,651
"2920106","BA",2012,688,195
"2920106","BA",2014,1095,443
"2920106","BA",2016,891,431
"2920205","BA",2012,849,142
"2920205","BA",2014,843,263
"2920205","BA",2016,872,302
"2920304","BA",2012,499,152
"2920304","BA",2014,528,201
"2920304","BA",2016,588,240
"2920403","BA",2012,735,229
"2920403","BA",2014,769,268
"2920403","BA",2016,756,257
"2920452","BA",2012,496,12
"2920452","BA",2014,502,13
"2920452","BA",2016,475,15
"2920502","BA",2012,1984,1085
"2920502","BA",2014,1919,1104
"2920502","BA",2016,2285,1483
"2920601","BA",2012,3608,2265
"2920601","BA",2014,6073,4806
"2920601","BA",2016,1838,772
"2920700","BA",2012,1409,639
"2920700","BA",2014,1665,803
"2920700","BA",2016,1480,869
"2920809","BA",2012,630,179
"2920809","BA",2014,644,209
"2920809","BA",2016,611,176
"2920908","BA",2012,920,756
"2920908","BA",2014,972,802
"2920908","BA",2016,937,778
"2921005","BA",2012,11708,10433
"2921005","BA",2014,13000,11065
"2921005","BA",2016,13188,11418
"2921054","BA",2012,519,28
"2921054","BA",2014,550,61
"2921054","BA",2016,516,61
"2921104","BA",2012,2424,1725
"2921104","BA",2014,2600,1962
"2921104","BA",2016,2415,1664
"2921203","BA",2012,1593,1572
"2921203","BA",2014,1769,1716
"2921203","BA",2016,1725,1660
"2921302","BA",2012,1108,461
"2921302","BA",2014,1166,698
"2921302","BA",2016,939,349
"2921401","BA",2012,814,107
"2921401","BA",2014,1017,195
"2921401","BA",2016,891,165
"2921450","BA",2012,362,65
"2921450","BA",2014,342,69
"2921450","BA",2016,371,50
"2921500","BA",2012,2754,337
"2921500","BA",2014,2126,541
"2921500","BA",2016,2322,519
"2921609","BA",2012,183,49
"2921609","BA",2014,463,42
"2921609","BA",2016,496,35
"2921708","BA",2012,1715,749
"2921708","BA",2014,2174,970
"2921708","BA",2016,2494,1482
"2921807","BA",2012,601,202
"2921807","BA",2014,711,239
"2921807","BA",2016,694,263
"2921906","BA",2012,2343,1806
"2921906","BA",2014,2158,1572
"2921906","BA",2016,2287,1770
"2922003","BA",2012,7478,5531
"2922003","BA",2014,7907,5837
"2922003","BA",2016,7311,5419
"2922052","BA",2012,736,160
"2922052","BA",2014,730,58
"2922052","BA",2016,715,55
"2922102","BA",2012,983,316
"2922102","BA",2014,1000,376
"2922102","BA",2016,944,407
"2922201","BA",2012,289,84
"2922201","BA",2014,440,150
"2922201","BA",2016,352,97
"2922250","BA",2012,678,385
"2922250","BA",2014,804,520
"2922250","BA",2016,660,398
"2922300","BA",2012,2015,1107
"2922300","BA",2014,2099,1195
"2922300","BA",2016,2155,1308
"2922409","BA",2012,1243,671
"2922409","BA",2014,1391,773
"2922409","BA",2016,1539,867
"2922508","BA",2012,2753,1951
"2922508","BA",2014,2682,1879
"2922508","BA",2016,2067,1394
"2922607","BA",2012,692,211
"2922607","BA",2014,737,246
"2922607","BA",2016,777,236
"2922656","BA",2012,539,536
"2922656","BA",2014,554,551
"2922656","BA",2016,782,414
"2922706","BA",2012,916,353
"2922706","BA",2014,965,413
"2922706","BA",2016,921,396
"2922730","BA",2012,600,148
"2922730","BA",2014,535,132
"2922730","BA",2016,475,132
"2922755","BA",2012,383,111
"2922755","BA",2014,442,120
"2922755","BA",2016,395,124
"2922805","BA",2012,300,31
"2922805","BA",2014,433,62
"2922805","BA",2016,449,99
"2922854","BA",2012,82,78
"2922854","BA",2014,551,89
"2922854","BA",2016,191,187
"2922904","BA",2012,1184,333
"2922904","BA",2014,1245,308
"2922904","BA",2016,1225,319
"2923001","BA",2012,6380,4866
"2923001","BA",2014,6215,4582
"2923001","BA",2016,5841,4339
"2923035","BA",2012,411,67
"2923035","BA",2014,468,119
"2923035","BA",2016,345,25
"2923050","BA",2012,617,21
"2923050","BA",2014,660,32
"2923050","BA",2016,629,28
"2923100","BA",2012,1105,377
"2923100","BA",2014,1203,511
"2923100","BA",2016,1253,531
"2923209","BA",2012,1209,468
"2923209","BA",2014,1292,549
"2923209","BA",2016,1306,543
"2923308","BA",2012,830,378
"2923308","BA",2014,551,184
"2923308","BA",2016,474,119
"2923357","BA",2012,1189,562
"2923357","BA",2014,1382,706
"2923357","BA",2016,1263,722
"2923407","BA",2012,1014,313
"2923407","BA",2014,1140,430
"2923407","BA",2016,1040,413
"2923506","BA",2012,426,120
"2923506","BA",2014,519,206
"2923506","BA",2016,500,222
"2923605","BA",2012,1057,761
"2923605","BA",2014,1257,966
"2923605","BA",2016,1323,1123
"2923704","BA",2012,406,393
"2923704","BA",2014,1394,408
"2923704","BA",2016,1506,534
"2923803","BA",2012,1508,677
"2923803","BA",2014,2032,1153
"2923803","BA",2016,1313,608
"2923902","BA",2012,799,226
"2923902","BA",2014,808,240
"2923902","BA",2016,749,214
"2924009","BA",2012,14091,12234
"2924009","BA",2014,14398,12813
"2924009","BA",2016,14043,12489
"2924058","BA",2012,684,118
"2924058","BA",2014,735,201
"2924058","BA",2016,688,191
"2924108","BA",2012,174,56
"2924108","BA",2014,327,74
"2924108","BA",2016,275,46
"2924207","BA",2012,884,41
"2924207","BA",2014,860,44
"2924207","BA",2016,816,43
"2924306","BA",2012,683,117
"2924306","BA",2014,737,163
"2924306","BA",2016,655,159
"2924405","BA",2012,1390,259
"2924405","BA",2014,1382,214
"2924405","BA",2016,1101,237
"2924504","BA",2012,417,80
"2924504","BA",2014,510,142
"2924504","BA",2016,409,140
"2924603","BA",2012,939,151
"2924603","BA",2014,1030,170
"2924603","BA",2016,977,202
"2924652","BA",2012,577,144
"2924652","BA",2014,699,220
"2924652","BA",2016,731,284
"2924678","BA",2012,466,82
"2924678","BA",2014,569,146
"2924678","BA",2016,660,209
"2924702","BA",2012,405,53
"2924702","BA",2014,469,70
"2924702","BA",2016,522,98
"2924801","BA",2012,824,257
"2924801","BA",2014,796,248
"2924801","BA",2016,818,280
"2924900","BA",2012,391,105
"2924900","BA",2014,354,78
"2924900","BA",2016,462,96
"2925006","BA",2012,1670,686
"2925006","BA",2014,1937,882
"2925006","BA",2016,1635,804
"2925105","BA",2012,2673,1584
"2925105","BA",2014,3170,1980
"2925105","BA",2016,2990,1932
"2925204","BA",2012,7871,6807
"2925204","BA",2014,7802,6733
"2925204","BA",2016,5957,4987
"2925253","BA",2012,1443,691
"2925253","BA",2014,1515,694
"2925253","BA",2016,1428,724
"2925303","BA",2012,24835,19915
"2925303","BA",2014,26779,22590
"2925303","BA",2016,27102,23355
"2925402","BA",2012,697,236
"2925402","BA",2014,748,279
"2925402","BA",2016,996,582
"2925501","BA",2012,3028,1989
"2925501","BA",2014,3035,2268
"2925501","BA",2016,2996,2353
"2925600","BA",2012,689,141
"2925600","BA",2014,755,167
"2925600","BA",2016,777,165
"2925709","BA",2012,391,98
"2925709","BA",2014,473,132
"2925709","BA",2016,504,106
"2925758","BA",2012,1255,616
"2925758","BA",2014,1628,807
"2925758","BA",2016,1603,891
"2925808","BA",2012,1572,545
"2925808","BA",2014,1691,652
"2925808","BA",2016,1612,661
"2925907","BA",2012,1014,163
"2925907","BA",2014,1098,143
"2925907","BA",2016,916,183
"2925931","BA",2012,586,75
"2925931","BA",2014,616,78
"2925931","BA",2016,542,106
"2925956","BA",2012,1317,460
"2925956","BA",2014,1131,302
"2925956","BA",2016,1175,428
"2926004","BA",2012,2248,1063
"2926004","BA",2014,2631,1118
"2926004","BA",2016,2486,1061
"2926103","BA",2012,1115,503
